co2_conc,h2o_conc,temperature_c,pressure_kpa,signal_strength,date_time,start_time,file_name,site,elevation,aspect,plot,day_night,measurement,redo,plot_id,par,f_fit,f_slope,f_time,f_rsq,f_rsq_adj,f_pval,f_segment_id,corrected_for_water_vapor,f_cut
411.109,16.5486,22.327,73.1137,98.9559,2023-12-08T14:22:06Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,948.02,411.729090446758,-0.00126251021254722,21,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
410.57,16.7187,22.3509,73.1187,98.9462,2023-12-08T14:22:07Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,939.53,411.727848153107,-0.00126251021254722,22,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.919,16.4167,22.3764,73.1168,98.9474,2023-12-08T14:22:08Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,869.92,411.726605859456,-0.00126251021254722,23,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.625,16.9947,22.3991,73.1139,98.9487,2023-12-08T14:22:09Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,874.59,411.725363565805,-0.00126251021254722,24,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.886,16.6081,22.4225,73.112,98.9463,2023-12-08T14:22:10Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,883.95,411.724121272154,-0.00126251021254722,25,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.65,16.8418,22.4463,73.111,98.9412,2023-12-08T14:22:11Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,879.02,411.722878978503,-0.00126251021254722,26,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.696,17.3805,22.4697,73.1192,98.9449,2023-12-08T14:22:12Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,876.26,411.721636684852,-0.00126251021254722,27,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.719,16.856,22.4942,73.1188,98.9461,2023-12-08T14:22:13Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,878.41,411.720394391201,-0.00126251021254722,28,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
410.095,17.646,22.5188,73.1178,98.9343,2023-12-08T14:22:14Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,881.16,411.71915209755,-0.00126251021254722,29,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
410.216,17.6201,22.5437,73.1173,98.9436,2023-12-08T14:22:15Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,880.16,411.717909803899,-0.00126251021254722,30,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.355,17.1021,22.567,73.1156,98.9394,2023-12-08T14:22:16Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,881.35,411.716667510248,-0.00126251021254722,31,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.255,17.2015,22.5928,73.1235,98.9454,2023-12-08T14:22:17Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,890.08,411.715425216597,-0.00126251021254722,32,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.324,17.2884,22.6173,73.115,98.9389,2023-12-08T14:22:18Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,873.16,411.714182922946,-0.00126251021254722,33,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
411.104,17.3958,22.6383,73.1156,98.936,2023-12-08T14:22:19Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,861.25,411.712940629295,-0.00126251021254722,34,0.00105830434119103,-0.0292126561333184,0.85282214437527,segment_1,TRUE,keep
410.952,17.4951,22.6616,73.119,98.9364,2023-12-08T14:22:20Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,861.51,410.326469169037,0.0666601236757158,1,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
410.846,17.6695,22.6833,73.1176,98.9368,2023-12-08T14:22:21Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,845.6,410.391865843178,0.0666601236757158,2,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.032,17.6946,22.7024,73.1221,98.9261,2023-12-08T14:22:22Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,839.71,410.457262517319,0.0666601236757158,3,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
410.922,17.9424,22.7244,73.1178,98.9391,2023-12-08T14:22:23Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,841.24,410.522659191459,0.0666601236757158,4,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
410.844,18.0167,22.7466,73.1132,98.9232,2023-12-08T14:22:24Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,843.11,410.5880558656,0.0666601236757158,5,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
410.885,18.0218,22.7686,73.1203,98.9278,2023-12-08T14:22:25Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,841.09,410.65345253974,0.0666601236757158,6,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
410.402,18.2595,22.7884,73.1208,98.9282,2023-12-08T14:22:26Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,839.89,410.718849213881,0.0666601236757158,7,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
410.956,18.2997,22.811,73.1163,98.9272,2023-12-08T14:22:27Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,835.99,410.784245888021,0.0666601236757158,8,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.022,18.2781,22.8329,73.1131,98.9237,2023-12-08T14:22:28Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,836.09,410.849642562162,0.0666601236757158,9,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.172,18.2544,22.8515,73.1107,98.9316,2023-12-08T14:22:29Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,837.06,410.915039236303,0.0666601236757158,10,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.1,18.3637,22.8716,73.1076,98.9239,2023-12-08T14:22:30Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,837.89,410.980435910443,0.0666601236757158,11,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.296,18.5069,22.8909,73.108,98.9308,2023-12-08T14:22:31Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,834.83,411.045832584584,0.0666601236757158,12,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.231,18.659,22.9097,73.1122,98.925,2023-12-08T14:22:32Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,830.43,411.111229258724,0.0666601236757158,13,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.623,18.9117,22.9262,73.1088,98.9229,2023-12-08T14:22:33Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,822.12,411.176625932865,0.0666601236757158,14,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.278,18.7998,22.9455,73.1091,98.9191,2023-12-08T14:22:34Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,811.53,411.242022607006,0.0666601236757158,15,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.489,18.8946,22.9643,73.1037,98.9265,2023-12-08T14:22:35Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,814.29,411.307419281146,0.0666601236757158,16,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.376,19.2353,22.9827,73.1152,98.9207,2023-12-08T14:22:36Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,815.81,411.372815955287,0.0666601236757158,17,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.641,19.1217,22.9995,73.1142,98.9221,2023-12-08T14:22:37Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,817.94,411.438212629427,0.0666601236757158,18,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.557,19.3087,23.0166,73.1069,98.9165,2023-12-08T14:22:38Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,815.9,411.503609303568,0.0666601236757158,19,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.822,19.3172,23.0348,73.1069,98.9177,2023-12-08T14:22:39Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,816.86,411.569005977708,0.0666601236757158,20,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.916,19.3201,23.053,73.1144,98.9103,2023-12-08T14:22:40Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,818.77,411.634402651849,0.0666601236757158,21,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.667,19.7165,23.0719,73.1131,98.9089,2023-12-08T14:22:41Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,819.15,411.69979932599,0.0666601236757158,22,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.58,19.6207,23.0907,73.1182,98.9109,2023-12-08T14:22:42Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,816.9,411.76519600013,0.0666601236757158,23,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.701,19.6141,23.1096,73.114,98.9068,2023-12-08T14:22:43Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,818.38,411.830592674271,0.0666601236757158,24,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.693,19.7519,23.1293,73.1119,98.9134,2023-12-08T14:22:44Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,818.67,411.895989348411,0.0666601236757158,25,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.848,19.8064,23.1484,73.1196,98.9146,2023-12-08T14:22:45Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,824.79,411.961386022552,0.0666601236757158,26,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.879,19.8247,23.165,73.1158,98.9113,2023-12-08T14:22:46Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,818.51,412.026782696693,0.0666601236757158,27,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.328,20.1416,23.1835,73.1159,98.9094,2023-12-08T14:22:47Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,825.96,412.092179370833,0.0666601236757158,28,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.13,20.0416,23.2031,73.1229,98.9095,2023-12-08T14:22:48Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,824.95,412.157576044974,0.0666601236757158,29,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
410.807,20.5018,23.2219,73.1155,98.9092,2023-12-08T14:22:49Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,826.56,412.222972719114,0.0666601236757158,30,0.812409915974451,0.805941292387363,4.68244594630158e-12,segment_2,TRUE,keep
411.52,20.1719,23.2379,73.1202,98.9069,2023-12-08T14:22:50Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,825.46,410.825744860722,0.0319476020373288,1,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.2,20.4141,23.2565,73.1188,98.8969,2023-12-08T14:22:51Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,827.7,410.856996388981,0.0319476020373288,2,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.486,20.142,23.2744,73.1156,98.898,2023-12-08T14:22:52Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,829.82,410.88824791724,0.0319476020373288,3,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.676,20.1415,23.2916,73.1131,98.9051,2023-12-08T14:22:53Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,830.85,410.9194994455,0.0319476020373288,4,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.591,20.2808,23.3054,73.1196,98.9042,2023-12-08T14:22:54Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,829.65,410.950750973759,0.0319476020373288,5,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.626,20.2904,23.3216,73.1168,98.905,2023-12-08T14:22:55Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,828.24,410.982002502018,0.0319476020373288,6,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.664,20.4105,23.3383,73.1189,98.9001,2023-12-08T14:22:56Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,825.4,411.013254030277,0.0319476020373288,7,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.795,20.4327,23.3548,73.1141,98.8883,2023-12-08T14:22:57Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,821.57,411.044505558536,0.0319476020373288,8,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.665,20.7643,23.3701,73.1152,98.8924,2023-12-08T14:22:58Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,815.41,411.075757086796,0.0319476020373288,9,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.306,20.9182,23.3842,73.1148,98.8953,2023-12-08T14:22:59Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,805.75,411.107008615055,0.0319476020373288,10,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.475,20.7448,23.401,73.1206,98.8858,2023-12-08T14:23:00Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,810.18,411.138260143314,0.0319476020373288,11,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.458,20.7786,23.4189,73.1184,98.8928,2023-12-08T14:23:01Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,821.25,411.169511671573,0.0319476020373288,12,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.468,21.2609,23.4353,73.1213,98.8844,2023-12-08T14:23:02Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,817.25,411.200763199832,0.0319476020373288,13,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.47,21.0903,23.4516,73.1178,98.8827,2023-12-08T14:23:03Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,808.81,411.232014728092,0.0319476020373288,14,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.768,21.193,23.4654,73.1216,98.893,2023-12-08T14:23:04Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,804.37,411.263266256351,0.0319476020373288,15,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.678,21.147,23.4815,73.1194,98.8912,2023-12-08T14:23:05Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,807.94,411.29451778461,0.0319476020373288,16,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.778,21.1304,23.4968,73.1228,98.894,2023-12-08T14:23:06Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,804.01,411.325769312869,0.0319476020373288,17,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.554,21.3924,23.5122,73.119,98.8825,2023-12-08T14:23:07Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,815.71,411.357020841128,0.0319476020373288,18,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.662,21.2494,23.5275,73.1198,98.8879,2023-12-08T14:23:08Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,814.97,411.388272369388,0.0319476020373288,19,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.708,21.4039,23.5391,73.1151,98.886,2023-12-08T14:23:09Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,817.97,411.419523897647,0.0319476020373288,20,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.85,21.5445,23.5527,73.1231,98.8818,2023-12-08T14:23:10Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,821.37,411.450775425906,0.0319476020373288,21,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.701,21.5547,23.5672,73.1167,98.8771,2023-12-08T14:23:11Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,820.57,411.482026954165,0.0319476020373288,22,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.733,21.6283,23.581,73.1192,98.8761,2023-12-08T14:23:12Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,820.8,411.513278482424,0.0319476020373288,23,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.526,21.6925,23.5962,73.1147,98.8765,2023-12-08T14:23:13Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,821.19,411.544530010683,0.0319476020373288,24,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.34,21.7319,23.6115,73.1186,98.8765,2023-12-08T14:23:14Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,824.4,411.575781538943,0.0319476020373288,25,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
410.976,22.0814,23.6232,73.1166,98.8691,2023-12-08T14:23:15Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,835.22,411.607033067202,0.0319476020373288,26,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.482,21.9901,23.6384,73.1179,98.8679,2023-12-08T14:23:16Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,827.56,411.638284595461,0.0319476020373288,27,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.807,21.9198,23.6534,73.1185,98.8683,2023-12-08T14:23:17Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,825.33,411.66953612372,0.0319476020373288,28,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.643,21.8858,23.6675,73.1235,98.8705,2023-12-08T14:23:18Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,827.31,411.700787651979,0.0319476020373288,29,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.302,22.1071,23.6823,73.1212,98.8692,2023-12-08T14:23:19Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,827.44,411.732039180239,0.0319476020373288,30,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.045,22.2505,23.6966,73.114,98.8725,2023-12-08T14:23:20Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,825.25,411.763290708498,0.0319476020373288,31,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.553,22.1586,23.7104,73.1195,98.8756,2023-12-08T14:23:21Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,828.88,411.794542236757,0.0319476020373288,32,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.858,22.3739,23.7241,73.122,98.8659,2023-12-08T14:23:22Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,833.65,411.825793765016,0.0319476020373288,33,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.887,22.4168,23.7373,73.1159,98.8716,2023-12-08T14:23:23Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,833.03,411.857045293275,0.0319476020373288,34,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.658,22.2359,23.7507,73.1233,98.8648,2023-12-08T14:23:24Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,833.23,411.888296821535,0.0319476020373288,35,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.43,22.3742,23.7643,73.1167,98.8684,2023-12-08T14:23:25Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,830.81,411.919548349794,0.0319476020373288,36,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.558,22.783,23.7748,73.1194,98.8702,2023-12-08T14:23:26Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,826.79,411.950799878053,0.0319476020373288,37,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.664,22.5425,23.7897,73.124,98.8658,2023-12-08T14:23:27Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,825.54,411.982051406312,0.0319476020373288,38,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.563,22.7569,23.805,73.1277,98.8695,2023-12-08T14:23:28Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,825.41,412.013302934571,0.0319476020373288,39,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.566,22.9209,23.8202,73.1232,98.8663,2023-12-08T14:23:29Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,830.04,412.044554462831,0.0319476020373288,40,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.152,22.8198,23.8355,73.1285,98.8656,2023-12-08T14:23:30Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,834.75,412.07580599109,0.0319476020373288,41,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.811,23.1216,23.8486,73.122,98.8626,2023-12-08T14:23:31Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,831.62,412.107057519349,0.0319476020373288,42,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.866,22.9688,23.8643,73.1203,98.8571,2023-12-08T14:23:32Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,836.55,412.138309047608,0.0319476020373288,43,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
411.405,22.8894,23.8799,73.1173,98.8597,2023-12-08T14:23:33Z,2023-12-08T14:21:39Z,5_2800_east_2_day_photo.txt,5,2800,east,2,day,photo,FALSE,2800east2,838.05,412.169560575867,0.0319476020373288,44,0.827878908058238,0.824293051976118,5.7319738020921e-20,segment_3,TRUE,keep
